"","plate.barcode","annotation","subannotation"
"J9.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"K12.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L14.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B4"
"M16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E1.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"F3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G5.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"H7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I9.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J11.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K14.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"L16.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B3"
"M18.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"M17.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B7"
"A17.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B3"
"B19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C21.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"A18.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B0"
"K15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A19.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"B21.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"D1.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"B20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F5.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G7.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B5"
"C22.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"E2.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B7"
"F4.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"G6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H8.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"H9.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A20.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"B22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D2.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"E4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F6.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"G8.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"H10.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"I12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B0"
"J14.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"I11.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"K17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L19.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"M21.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J13.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G9.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"H11.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"I13.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"J15.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"K18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C2.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"A21.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C1.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E5.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"F7.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"D4.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"N1.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"B1.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"C3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D5.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"E7.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B4"
"F9.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E6.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"G11.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B0"
"H13.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I15.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"F8.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"G10.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"H12.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L21.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E8.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G12.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J18.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"K21.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"M1.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K20.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"N3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B2.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"I17.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"J19.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"K22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N4.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"A2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A1.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"B4.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B7"
"C6.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"D8.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"B3.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"C5.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"D7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E9.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F11.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"G13.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"A3.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"B5.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C7.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"D9.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"E11.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"F13.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B7"
"G15.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B7"
"F12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B4"
"H17.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B3"
"I19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J21.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H16.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"I18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J20.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B3"
"L1.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"M3.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"N5.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"F14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"G16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H18.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"I20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"J22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"L3.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"M5.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N7.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"M4.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"N6.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"A4.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"B6.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B4"
"C8.MAA001884.3_38_F.1.1","MAA001884","Immature-B",NA
"A5.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"K1.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"L4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"M6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N8.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O11.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P13.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"B7.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"C9.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"D11.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"E13.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"F15.MAA001884.3_38_F.1.1","MAA001884","T_NK","Unknown1"
"G17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"H19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"I21.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"O14.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P16.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O13.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O15.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O16.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"P18.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"P19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N15.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"O17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N16.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"O18.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P20.MAA001884.3_38_F.1.1","MAA001884","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"N17.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O19.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P21.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"O20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P22.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N18.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"N19.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B5"
"O21.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"N20.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O22.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"N21.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B2"
"P1.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"N22.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"P2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O1.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"P3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O2.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P4.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"O3.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P5.MAA001884.3_38_F.1.1","MAA001884","PreProB",NA
"O4.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O5.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"P7.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"O6.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P8.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O7.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"P9.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"P10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O8.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"O10.MAA001884.3_38_F.1.1","MAA001884","Mature-B",NA
"P12.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"O9.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B6"
"P11.MAA001884.3_38_F.1.1","MAA001884","Immature_Mature-B","B1"
"A18.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"B22.MAA001887.3_39_F.1.1","MAA001887","Mature-B",NA
"D6.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"G10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"I5.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","3"
"J16.MAA001887.3_39_F.1.1","MAA001887","Immature-B",NA
"A20.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","3"
"C1.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"D8.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F3.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"G13.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"I6.MAA001887.3_39_F.1.1","MAA001887","Immature-B",NA
"J17.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L6.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L5.MAA001887.3_39_F.1.1","MAA001887","Mature-B",NA
"P2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M9.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"N15.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"P1.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","1"
"I9.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"J18.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"L7.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M11.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","7"
"N18.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"A22.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"C3.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"A21.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","3"
"C2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","1"
"D9.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"F4.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"G18.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"D11.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"B1.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","7"
"F6.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"C4.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"D12.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F7.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"G19.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","8"
"I10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"J19.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"L8.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","1"
"M12.MAA001887.3_39_F.1.1","MAA001887","Proliferating-Neutrophils",NA
"N20.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","0"
"P4.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"G20.MAA001887.3_39_F.1.1","MAA001887","Immature-B",NA
"B2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"C5.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"D13.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F8.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"G21.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"I13.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"I11.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"J21.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"M14.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"J20.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L9.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M13.MAA001887.3_39_F.1.1","MAA001887","Mature-B",NA
"P5.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"B3.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"C6.MAA001887.3_39_F.1.1","MAA001887","Immature-B",NA
"D15.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"F9.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"G22.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","8"
"I15.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"J22.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","8"
"M15.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"O1.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","7"
"D17.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"F12.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"H1.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"I16.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"L12.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M16.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","8"
"O2.MAA001887.3_39_F.1.1","MAA001887","Neutrophils",NA
"C8.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"C10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","8"
"D18.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F14.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"H2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","3"
"I17.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"K2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"B6.MAA001887.3_39_F.1.1","MAA001887","Mature-B",NA
"C11.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"D21.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L13.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F15.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"H3.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"I18.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M17.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"O3.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"P9.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"K3.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"A1.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"B7.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"C12.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"D22.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L15.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F17.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"H5.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"I19.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M18.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"O4.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"P10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"K4.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"A2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"B8.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"L16.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"C14.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"E1.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","3"
"F18.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M19.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","0"
"P11.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"H9.MAA001887.3_39_F.1.1","MAA001887","Immature-B",NA
"A3.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","4"
"B9.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"C15.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"E2.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"F20.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","8"
"I20.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"K5.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L17.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"M21.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","1"
"O6.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","6"
"H10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"B10.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"C16.MAA001887.3_39_F.1.1","MAA001887","Proliferating-Neutrophils",NA
"E3.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"F21.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","7"
"H13.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"J1.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"I22.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"K6.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"L18.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","1"
"N1.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"O7.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","1"
"P13.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","8"
"K8.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"A5.MAA001887.3_39_F.1.1","MAA001887","Monocytes_Monocyte-Progenitors","MonoProgenitor4"
"B11.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","1"
"C17.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"E4.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","3"
"L19.MAA001887.3_39_F.1.1","MAA001887","Mature-B",NA
"F22.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
"H14.MAA001887.3_39_F.1.1","MAA001887","Stem_Progenitors","2"
